id,system,name,genre,developer,publisher,region,playcount,gametime,lastplayed,releasedate,rom
1347,Nintendo,Teenage Mutant Ninja Turtles III : The Manhattan Project,Briga de rua,Konami,Konami,us,2,43,2025-01-19 10:12:50,1992-02-02 00:00:00,Teenage Mutant Ninja Turtles III - The Manhattan Project (USA).zip
87568,Neo Geo Pocket,Neo Dragon's Wild - Real Casino Series,Cassino,Dyna Corp.,SNK,jp,,,,1999-03-19 00:00:00,Neo Dragon's Wild - Real Casino Series (World) (En Ja) (v1.11).zip
87584,Neo Geo Pocket,Pocket Reversi,Quebra-cabeças,Success,SNK,jp,,,,2000-01-27 00:00:00,Pocket Reversi (Japan).zip
87588,Neo Geo Pocket,Puzzle Bobble Mini,Ação,Taito,SNK,eu,,,,1999-01-01 00:00:00,Puzzle Bobble Mini (Japan  Europe) (v1.09).zip
47033,Neo Geo Pocket,Cotton - Fantastic Night Dreams,Shoot'em Up / Horizontal,Success,SNK,jp,,,,2000-03-23 00:00:00,Fantastic Night Dreams Cotton (Japan).zip
87577,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Hanabi,Cassino / Caça-níqueis,Aruze Corp,Aruze Corp,jp,,,,1999-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v1.02).zip
87587,Neo Geo Pocket,Puyo Puyo 2,Quebra-cabeças,Compile,SNK,jp,,,,1999-01-01 00:00:00,Puyo Pop (World) (En Ja) (v1.05).zip
51139,Neo Geo Pocket,Cool Cool Jam,Música e dança / Rítmico,SNK,SNK,jp,,,,2000-08-10 00:00:00,Cool Cool Jam (Japan).zip
47025,Neo Geo Pocket,Biomotor Unitron,Jogos de RPG,Yumekobo,SNK,jp,,,,1999-04-15 00:00:00,Biomotor Unitron (Japan).zip
47040,Neo Geo Pocket,Metal Slug - 1st Mission,Tiro / Run and Gun,Ukiyotei,SNK,jp,,,,1999-05-27 00:00:00,Metal Slug - 1st Mission (World) (En Ja).zip
47035,Neo Geo Pocket,Fatal Fury - F-Contact,Luta,SNK,SNK,jp,,,,1999-05-27 00:00:00,Fatal Fury F-Contact - Pocket Fighting Series (World) (En Ja).zip
47047,Neo Geo Pocket,Puzzle Link 2,Quebra-cabeças,Yumekobo,SNK,eu,,,,1999-01-01 00:00:00,Puzzle Link 2 (USA  Europe).zip
47025,Neo Geo Pocket,Biomotor Unitron,Jogos de RPG,Yumekobo,SNK,eu,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,Biomotor Unitron (USA  Europe).zip
47043,Neo Geo Pocket,Neo Turf Masters,Esporte / Golfe,SNK,SNK,jp,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,Neo Turf Masters (World) (En Ja).zip
47049,Neo Geo Pocket,Shanghai Mini,Estratégia,SNK,SNK,jp,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,Shanghai Mini (World) (En Ja).zip
87572,Neo Geo Pocket,Oekaki Puzzle,Quebra-cabeças,Success,SNK,eu,1,11,2023-03-12 17:48:28,2000-06-16 00:00:00,Picture Puzzle (USA  Europe).zip
47050,Neo Geo Pocket,SNK Gals Fighters,Ação,Yumekobo,SNK,eu,1,11,2023-03-12 17:48:28,2000-01-01 00:00:00,SNK Gals' Fighters (USA  Europe).zip
47044,Neo Geo Pocket,Pac-Man,Ação / Labirinto,Namco,SNK,jp,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,Pac-Man (World) (En Ja).zip
47052,Neo Geo Pocket,SNK vs. Capcom - Card Fighters Clash - SNK Version,Jogos de RPG,SNK,Capcom,eu,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,SNK vs. Capcom - Card Fighters' Clash - SNK Version (USA  Europe).zip
51151,Neo Geo Pocket,Delta Warp,Quebra-cabeças,Iosys,SNK,jp,1,11,2023-03-12 17:48:28,2000-08-10 00:00:00,Delta Warp (Japan) (En Ja).zip
87585,Neo Geo Pocket,Pocket Tennis Color - Pocket Sports Series,Esporte / Tênis,Yumekobo,SNK,jp,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,Pocket Tennis Color - Pocket Sports Series (World) (En Ja).zip
87593,Neo Geo Pocket,SNK vs. Capcom - Card Fighters Clash 2 - Expand Ed,Jogo de cartas,SNK,SNK,jp,1,11,2023-03-12 17:48:28,2001-01-01 00:00:00,SNK vs. Capcom - Card Fighters 2 - Expand Edition (Japan).zip
47036,Neo Geo Pocket,Ganbare Neo Poke Kun,Ação,SNK,SNK,jp,1,11,2023-03-12 17:48:28,2000-01-01 00:00:00,Ganbare Neo Poke-kun (Ka) (Japan).zip
87571,Neo Geo Pocket,Nige-ron-pa,Jogos de RPG,Dennou Eizou,Dennou Eizou,jp,1,11,2023-03-12 17:48:28,2000-11-23 00:00:00,Nigeronpa (Japan).zip
47041,Neo Geo Pocket,Metal Slug - 2nd Mission,Tiro / Run and Gun,Ukiyotei,SNK,jp,1,11,2023-03-12 17:48:28,2000-03-09 00:00:00,Metal Slug - 2nd Mission (World) (En Ja).zip
87590,Neo Geo Pocket,Rockman - Battle & Fighters,Luta,Capcom,Capcom,jp,1,11,2023-03-12 17:48:28,2000-07-06 00:00:00,Rockman - Battle & Fighters (Japan).zip
47038,Neo Geo Pocket,King of Fighters - R-2,Ação,SNK,SNK,jp,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,King of Fighters R-2 - Pocket Fighting Series (World) (En Ja).zip
47051,Neo Geo Pocket,SNK vs. Capcom - Card Fighters Clash - Capcom Vers,Jogos de RPG,SNK,Capcom,eu,1,11,2023-03-12 17:48:28,1999-01-01 00:00:00,SNK vs. Capcom - Card Fighters' Clash - Capcom Version (USA  Europe).zip
47054,Neo Geo Pocket,Sonic the Hedgehog - Pocket Adventure,Ação,SNK,SNK,wr,1,105,2004-12-31 22:16:49,1999-01-01 00:00:00,Sonic The Hedgehog - Pocket Adventure (World).zip
47028,Neo Geo Pocket,Beast Busters: Yami no Seitai Heiki,Ação,Noise Factory,SNK,jp,1,105,2004-12-31 22:16:49,1999-10-21 00:00:00,Dark Arms - Beast Buster 1999 (World) (En Ja).zip
47034,Neo Geo Pocket,Faselei!,Estratégia,Sacnoth,SNK,eu,1,13,2023-03-14 22:09:07,1999-01-01 00:00:00,Faselei! (Europe).zip
47033,Neo Geo Pocket,Cotton - Fantastic Night Dreams,Shoot'em Up / Horizontal,Success,SNK,eu,1,10,2021-11-18 13:52:47,2000-06-16 00:00:00,Fantastic Night Dreams Cotton (Europe).zip
47053,Neo Geo Pocket,SNK vs. Capcom - The Match of the Millennium,Ação,Capcom,Capcom,jp,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,SNK vs. Capcom - The Match of the Millennium (World) (En Ja).zip
87563,Neo Geo Pocket,Mizuki Shigeru no Youkai Shashinkan,Jogos de RPG,Ukiyotei,SNK,jp,1,10,2021-11-18 13:52:47,1999-12-29 00:00:00,Mizuki Shigeru no Youkai Shashinkan (Japan).zip
47030,Neo Geo Pocket,Densha de GO! 2,Simulação,Taito,SNK,jp,1,10,2021-11-18 13:52:47,1999-10-21 00:00:00,Densha de Go! 2 on Neo Geo Pocket (Japan).zip
87574,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Dekahel,Cassino / Caça-níqueis,Aruze Corp,Aruze Corp,jp,1,10,2021-11-18 13:52:47,2000-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Dekahel 2 (Japan).zip
87596,Neo Geo Pocket,Soreike!! Hanafuda Doujou,Jogo de tabuleiro Asiático / Hanafuda,Dyna Corporation,Dyna,jp,1,10,2021-11-18 13:52:47,1999-12-16 00:00:00,Soreike!! Hanafuda Doujou (Japan).zip
47032,Neo Geo Pocket,Evolution - Eternal Dungeons,Jogos de RPG,Dyna Corporation,SEGA,eu,1,10,2021-11-18 13:52:47,2000-01-01 00:00:00,Evolution - Eternal Dungeons (Europe).zip
47046,Neo Geo Pocket,Puzzle Link,Quebra-cabeças,Yumekobo,SNK,eu,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,Puzzle Link (Europe).zip
87588,Neo Geo Pocket,Puzzle Bobble Mini,Ação,Taito,SNK,eu,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,Puzzle Bobble Mini (Japan  Europe) (v1.10).zip
47064,Neo Geo Pocket,The Last Blade - Beyond the Destiny,Luta,Saurus,SNK,jp,1,10,2021-11-18 13:52:47,2000-03-16 00:00:00,Bakumatsu Rouman Tokubetsu Hen - Gekka no Kenshi - Tsuki ni Saku Hana  Chiri Yuku Hana (Japan).zip
87566,Neo Geo Pocket,Neo Cherry Master Color - Real Casino Series,Cassino,Dyna Corp.,SNK,jp,1,10,2021-11-18 13:52:47,1999-03-19 00:00:00,Neo Cherry Master Color - Real Casino Series (World) (En Ja).zip
87554,Neo Geo Pocket,Dive Alert - Matt's Version,Jogos de RPG,Sacnoth,SNK,eu,1,10,2021-11-18 13:52:47,2000-01-01 00:00:00,Dive Alert - Matt's Version (USA  Europe).zip
87568,Neo Geo Pocket,Neo Dragon's Wild - Real Casino Series,Cassino,Dyna Corp.,SNK,jp,1,10,2021-11-18 13:52:47,1999-03-19 00:00:00,Neo Dragon's Wild - Real Casino Series (World) (En Ja) (v1.13).zip
87569,Neo Geo Pocket,Neo Mystery Bonus - Real Casino Series,Cassino,Dyna Corp.,SNK,jp,1,10,2021-11-18 13:52:47,1999-03-19 00:00:00,Neo Mystery Bonus - Real Casino Series (World) (En Ja).zip
87592,Neo Geo Pocket,Master of Syougi Color,Jogo de tabuleiro Asiático / Shougi,ADK,ADK,jp,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,Shougi no Tatsujin Color (Japan).zip
87580,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Ward of Lights,Cassino / Caça-níqueis,ADK,Aruze Corp,jp,1,10,2021-11-18 13:52:47,2000-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Ward of Lights (Japan).zip
47047,Neo Geo Pocket,Tsunagete Pon! 2,Quebra-cabeças,Yumekobo,SNK,jp,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,Tsunagete Pon! 2 (Japan).zip
47031,Neo Geo Pocket,Dive Alert - Becky's Version,Jogos de RPG,Sacnoth,SNK,eu,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,Dive Alert - Becky's Version (USA  Europe).zip
51150,Neo Geo Pocket,Bikkuriman 2000 Viva!,Ação,SEGA,SEGA,jp,1,10,2021-11-18 13:52:47,2000-03-16 00:00:00,Bikkuriman 2000 - Viva! Pocket Festiva! (Japan).zip
47034,Neo Geo Pocket,Faselei!,Estratégia,Sacnoth,SNK,jp,1,10,2021-11-18 13:52:47,1999-12-22 00:00:00,Faselei! (Japan).zip
87584,Neo Geo Pocket,Pocket Reversi,Quebra-cabeças,Success,SNK,eu,1,10,2021-11-18 13:52:47,2000-01-27 00:00:00,Pocket Reversi (Europe).zip
87587,Neo Geo Pocket,Puyo Puyo 2,Quebra-cabeças,Compile,SNK,jp,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,Puyo Pop (World) (En Ja) (v1.06).zip
87579,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Adventure of Porc,Cassino / Caça-níqueis,Aruze Corp,Aruze Corp,jp,1,10,2021-11-18 13:52:47,2000-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Porcano 2 (Japan).zip
47042,Neo Geo Pocket,NeoGeo Cup '98 Plus,Esporte / Futebol,SNK,SNK,jp,1,10,2021-11-18 13:52:47,1999-01-01 00:00:00,Neo Geo Cup '98 Plus (World) (En Ja).zip
47071,Neo Geo Pocket,Big Bang Pro Wrestling,Esporte / Luta Livre,S-Neo,SNK,jp,1,57,2022-11-20 20:35:10,2000-11-23 00:00:00,Big Bang Pro Wrestling (Japan) (En Ja).zip
87581,Neo Geo Pocket,Pachinko Hissyou Guide Pocket Parlor,Cassino,Vistec,Sankyo,jp,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,Pachinko Hisshou Guide - Pocket Parlor (Japan).zip
87557,Neo Geo Pocket,Infinity Cure,Aventura,Kindle Imagine Develop,Kindle Imagine Develop,jp,1,57,2022-11-20 20:35:10,2000-11-23 00:00:00,Infinity Cure (Japan).zip
87597,Neo Geo Pocket,Super Real Mahjong - Premium Collection,Jogo de tabuleiro Asiático / Mahjong,SETA Corporation,SETA Corporation,jp,1,57,2022-11-20 20:35:10,2001-01-01 00:00:00,Super Real Mahjong - Premium Collection (Japan).zip
87554,Neo Geo Pocket,Dive Alert - Burn Hen,Jogos de RPG,Sacnoth,SNK,jp,1,57,2022-11-20 20:35:10,1999-08-19 00:00:00,Dive Alert - Burn Hen (Japan).zip
87593,Neo Geo Pocket,SNK vs. Capcom - Card Fighters Clash 2 - Expand Ed,Jogo de cartas,SNK,SNK,jp,1,57,2022-11-20 20:35:10,2001-01-01 00:00:00,SNK vs. Capcom - Gekitotsu Card Fighters - Capcom Supporter Version (Japan).zip
47050,Neo Geo Pocket,SNK Gals Fighters,Ação,Yumekobo,SNK,jp,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,SNK Gals' Fighters (Japan).zip
47052,Neo Geo Pocket,SNK vs. Capcom - Gekitotsu Card Fighters - SNK Ver,Jogos de RPG,SNK,Capcom,jp,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,SNK vs. Capcom - Gekitotsu Card Fighters - SNK Supporter Version (Japan).zip
87560,Neo Geo Pocket,Magical Drop Pocket,Quebra-cabeças,SAS Sakata,SNK,eu,1,57,2022-11-20 20:35:10,2000-03-04 00:00:00,Magical Drop Pocket (USA  Europe).zip
51139,Neo Geo Pocket,Cool Cool Jam,Música e dança / Rítmico,SNK,SNK,eu,1,57,2022-11-20 20:35:10,2000-08-10 00:00:00,Cool Cool Jam (USA  Europe) (Sample).zip
87562,Neo Geo Pocket,Mezase! Kanji Ou,Educacional,SNK,SNK,jp,1,57,2022-11-20 20:35:10,2000-01-20 00:00:00,Mezase! Kanji Ou (Japan).zip
87576,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - e-Cup,Cassino / Caça-níqueis,Aruze Corp,Aruze Corp,jp,1,57,2022-11-20 20:35:10,2001-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - e-Cup (Japan).zip
47064,Neo Geo Pocket,The Last Blade - Beyond the Destiny,Luta,Saurus,SNK,eu,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,Last Blade  The - Beyond the Destiny (Europe).zip
87582,Neo Geo Pocket,Party Mail,Luta,ADK,SNK,jp,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,Party Mail (Japan).zip
47046,Neo Geo Pocket,Renketsu Puzzle Tsunagete Pon!,Quebra-cabeças,Yumekobo,SNK,jp,1,57,2022-11-20 20:35:10,1999-03-19 00:00:00,Renketsu Puzzle Tsunagete Pon! Color (Japan).zip
87572,Neo Geo Pocket,Oekaki Pazuru,Quebra-cabeças,Success,SNK,jp,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,Oekaki Puzzle (Japan).zip
87588,Neo Geo Pocket,Bust-A-Move Pocket,Ação,Taito,SNK,us,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,Bust-A-Move Pocket (USA).zip
87573,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Azteca,Cassino / Caça-níqueis,Aruze Corp,Aruze Corp,jp,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan).zip
87561,Neo Geo Pocket,Memories Off - Pure,Aventura,Kindle Imagine Develop,Kindle Imagine Develop,jp,1,57,2022-11-20 20:35:10,2000-04-27 00:00:00,Memories Off - Pure (Japan).zip
87577,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Hanabi,Cassino / Caça-níqueis,Aruze Corp,Aruze Corp,jp,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v1.04).zip
47048,Neo Geo Pocket,Samurai Shodown! 2 - Pocket Fighting Series,Ação,SNK,SNK,jp,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,Samurai Shodown! 2 - Pocket Fighting Series (World) (En Ja).zip
87558,Neo Geo Pocket,The King of Fighters - Battle de Paradise,Jogo de tabuleiro,SNK,SNK,jp,1,57,2022-11-20 20:35:10,2000-07-06 00:00:00,King of Fighters  The - Battle de Paradise (Japan).zip
87556,Neo Geo Pocket,Dynamite Slugger,Esporte / Baseball,ADK,SNK,jp,1,57,2022-11-20 20:35:10,2000-05-25 00:00:00,Dynamite Slugger (Japan  Europe) (En Ja).zip
87583,Neo Geo Pocket,Pocket Love - If,Esporte / Baseball,ADK,Kindle Imagine Develop,jp,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,Pocket Love if (Japan).zip
87567,Neo Geo Pocket,Neo Derby Champ Daiyosou,Cassino / Corrida,ADK,Dyna,jp,1,57,2022-11-20 20:35:10,1999-04-22 00:00:00,Neo Derby Champ Daiyosou (Japan).zip
87578,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Oohanabi,Cassino / Caça-níqueis,ADK,Aruze Corp,jp,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Oohanabi (Japan).zip
47029,Neo Geo Pocket,Densetsu no Ogre Battle Gaiden - Zenobia no Ouji,Jogos de RPG,Quest,Quest,jp,1,57,2022-11-20 20:35:10,2000-06-22 00:00:00,Densetsu no Ogre Battle Gaiden - Zenobia no Ouji (Japan).zip
87575,Neo Geo Pocket,Pachisuro Aruze Oogkoku Pocket - Oelsol,Cassino / Caça-níqueis,Aruze Corp,Aruze Corp,jp,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,Pachi-Slot Aruze Oukoku Pocket - Delsol 2 (Japan).zip
87564,Neo Geo Pocket,Neo 21 - Real Casino Series,Cassino,Dyna Corp.,Dyna Corp,wr,1,57,2022-11-20 20:35:10,1999-01-01 00:00:00,Neo 21 - Real Casino Series (World).zip
87600,Neo Geo Pocket,Kikou Seiki Unitron,Jogos de RPG,Yumekobo,SNK,jp,1,57,2022-11-20 20:35:10,2000-01-20 00:00:00,Kikou Seiki Unitron - Sono Tsuide. Hikari Umareru Chi Yori. (Japan).zip
51140,Neo Geo Pocket,Cool Boarders Pocket,Esporte / Esqui,UEP Systems,SNK,jp,1,57,2022-11-20 20:35:10,2000-02-24 00:00:00,Cool Boarders Pocket (Japan  Europe) (En Ja).zip
47027,Neo Geo Pocket,Crush Roller,Ação / Labirinto,ADK,SNK,jp,1,57,2022-11-20 20:35:10,1999-04-15 00:00:00,Crush Roller (World) (En Ja).zip
87570,Neo Geo Pocket,Neo Poke Pro Yakyuu,Esporte / Baseball,SNK,SNK,jp,1,57,2022-11-20 20:35:10,1999-05-27 00:00:00,Neo Poke Pro Yakyuu (Japan).zip
47032,Neo Geo Pocket,Shinki Sekai Evolution - Hateshinai Dungeon,Jogos de RPG,SNK,SEGA,jp,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,Shinki Sekai Evolution - Hateshinai Dungeon (Japan).zip
87565,Neo Geo Pocket,Neo Baccarat - Real Casino Series,Cassino / Cartas,Dyna Corp.,Dyna Corp.,wr,1,57,2022-11-20 20:35:10,2000-01-01 00:00:00,Neo Baccarat - Real Casino Series (World).zip
87560,Neo Geo Pocket,Magical Drop Pocket,Quebra-cabeças,SAS Sakata,SNK,jp,1,57,2022-11-20 20:35:10,1999-06-24 00:00:00,Magical Drop Pocket (Japan).zip
47031,Neo Geo Pocket,Dive Alert: Rebecca Hen,Jogos de RPG,Sacnoth,SNK,jp,1,57,2022-11-20 20:35:10,1999-08-19 00:00:00,Dive Alert - Rebecca Hen (Japan).zip
87559,Neo Geo Pocket,Koi Koi Mahjong,Jogo de tabuleiro Asiático / Mahjong,Visco,Visco,jp,1,57,2022-11-20 20:35:10,2000-03-09 00:00:00,Koi Koi Mahjong (Japan).zip
47070,Neo Geo Pocket,Baseball Stars Color,Esporte / Baseball,Saurus,SNK,jp,3,35,2024-05-30 10:36:25,1999-03-19 00:00:00,Baseball Stars Color (World) (En Ja).zip
87586,Neo Geo Pocket,Prize Game - Pp-aa01 Pusher Program,Variados / Utilitários,Saurus,SNK,jp,3,35,2024-05-30 10:36:25,1999-03-19 00:00:00,Prize Game - PP-AA01 Pusher Program (Japan).zip
,odcommander,OD-Commander,File manager,glebm,,,0,,,2022-04-10 00:00:00,od-commander.odc
192069,OpenBor,HE-MAN,Beat'em All,bWWd,,,3,550,2023-04-23 18:14:47,2013-10-13 00:00:00,he-man_v2.10.pak
191623,OpenBor,Batman Gotham Knights,Plataforma / Combate com rolagem,bWWd,,,1,20,2023-04-23 16:20:30,2013-10-13 00:00:00,Batman_Gotham_Knights_[v.3.0_Build_4086].pak
192039,OpenBor,Street Of Rage 2x,Briga de rua,Kratus,Kratus,,1,103,2023-04-23 15:49:22,2017-12-01 00:00:00,SOR2X_V2.1.pak
257995,OpenBor,Golden Axe Myth,Briga de rua,Kratus,Kratus,,1,103,2023-04-23 15:49:22,2011-08-04 00:00:00,Golden Axe Myth (v12-2019).pak
255742,OpenBor,Gudule,Briga de rua,Kratus,Kratus,,1,103,2023-04-23 15:49:22,2011-08-04 00:00:00,gudule.pak
59774,PC Engine,Ballistix,Esporte,Reflections Interactive,NEC,us,,,,1992-01-01 00:00:00,Ballistix (USA).pce
14512,PC Engine,Ninja Spirit,Plataforma,Irem,Irem,us,,,,1990-01-01 00:00:00,Ninja Spirit (USA).pce
78788,PC Engine,China Warrior,Ação,Hudson,NEC,us,,,,1989-01-01 00:00:00,China Warrior (USA).pce
59837,PC Engine,World Court Tennis,Esporte / Tênis,Namco,NEC,us,,,,1989-01-01 00:00:00,World Court Tennis (USA).pce
14556,PC Engine,Chew Man Fu,Quebra-cabeças,Now,NEC,us,,,,1990-01-01 00:00:00,Chew Man Fu (USA).pce
78634,PC Engine,Dragon Spirit,Shoot'em Up / Vertical,Namco,NEC,us,,,,1989-01-01 00:00:00,Dragon Spirit (USA).pce
78724,PC Engine,Ordyne,Shoot'em Up / Horizontal,Namco,NEC,us,,,,1990-01-01 00:00:00,Ordyne (USA).pce
59840,PC Engine,Takin' It to the Hoop,Esporte / Basquete,Aicom,NEC,us,,,,1990-01-01 00:00:00,Takin' It to the Hoop (USA).pce
14573,PC Engine,Victory Run,Corrida / Pilotagem,Hudson,Hudson,us,,,,1989-01-01 00:00:00,Victory Run (USA).pce
59836,PC Engine,World Class Baseball,Esporte / Baseball,Hudson,NEC,us,,,,1989-01-01 00:00:00,World Class Baseball (USA).pce
78791,PC Engine,Time Cruise,Pinball,FACE,NEC,us,,,,1992-01-01 00:00:00,Time Cruise (USA).pce
78672,PC Engine,J.J. & Jeff,Ação,Hudson,NEC,us,,,,1990-01-01 00:00:00,J.J. & Jeff (USA).pce
14554,PC Engine,Military Madness,Estratégia,Hudson,NEC,us,,,,1989-01-01 00:00:00,Military Madness (USA).pce
78766,PC Engine,Sinistron,Shoot'em Up / Horizontal,IGS,NEC,us,,,,1991-01-01 00:00:00,Sinistron (USA).pce
78612,PC Engine,Boxyboy,Quebra-cabeças,NEC,Media Rings,us,,,,1990-01-01 00:00:00,Boxyboy (USA).pce
59816,PC Engine,Night Creatures,Aventura,Manley and Associates,NEC,us,,,,1991-01-01 00:00:00,Night Creatures (USA).pce
141201,PC Engine,Psychosis,Shoot'em Up / Horizontal,Naxat Soft,NEC,us,,,,1990-01-01 00:00:00,Psychosis (USA).pce
59841,PC Engine,TV Sports Hockey,Esporte / Hóquei,Cinemaware,NEC,us,,,,1991-01-01 00:00:00,TV Sports Hockey (USA).pce
59843,PC Engine,TV Sports Football,Esporte / Futebol americano,Cinemaware,NEC,us,,,,1990-01-01 00:00:00,TV Sports Football (USA).pce
78616,PC Engine,Champions Forever Boxing,Esporte / Boxe,Distinctive Software,NEC,us,,,,1991-01-01 00:00:00,Champions Forever Boxing (USA).pce
59828,PC Engine,Silent Debuggers,Tiro / Tiro em 1ª pessoa,Data East,NEC,us,,,,1991-01-01 00:00:00,Silent Debuggers (USA).pce
14591,PC Engine,SideArms,Shoot'em Up / Horizontal,Capcom,Radiance Software,us,,,,1989-01-01 00:00:00,SideArms - Hyper Dyne (USA).pce
14529,PC Engine,Moto Roader,Corrida / Pilotagem / Moto,NCS,NEC,us,,,,1989-01-01 00:00:00,Moto Roader (USA).pce
14468,PC Engine,Dragon's Curse,Plataforma,Westone,NEC,us,,,,1990-12-31 00:00:00,Dragon's Curse (USA).pce
59849,PC Engine,TaleSpin,Plataforma,Interactive Designs,NEC,us,,,,1991-01-01 00:00:00,TaleSpin (USA).pce
59794,PC Engine,Dungeon Explorer,Jogos de RPG,Atlus,NEC,us,,,,1989-01-01 00:00:00,Dungeon Explorer (USA).pce
189146,PC Engine,Samurai-Ghost,Plataforma,Namco,Namco,us,,,,1992-04-07 00:00:00,Samurai-Ghost (USA).pce
59780,PC Engine,Bonk's Adventure,Plataforma,Atlus,Hudson,us,,,,1990-01-01 00:00:00,Bonk's Adventure (USA).pce
78770,PC Engine,Sonic Spike : World Championship Beach Volleyball,Esporte / Voleibol,IGS,IGS,us,,,,1990-01-01 00:00:00,Sonic Spike - World Championship Beach Volleyball (USA).pce
78668,PC Engine,Hit the Ice : VHL  The Official Video Hockey Leagu,Esporte / Hóquei,Taito,Taito,us,,,,1992-01-01 00:00:00,Hit the Ice - VHL - The Official Video Hockey League (USA).pce
78613,PC Engine,Bravoman,Ação,Now,NEC,us,,,,1990-01-01 00:00:00,Bravoman (USA).pce
14555,PC Engine,New Adventure Island,Plataforma,Hudson,Hudson,us,,,,1992-01-01 00:00:00,New Adventure Island (USA).pce
78643,PC Engine,Falcon,Simulação,Spectrum Holobyte,Spectrum Holobyte,us,,,,1992-01-01 00:00:00,Falcon (USA).pce
59779,PC Engine,Bonk III : Bonk's Big Adventure,Plataforma,Hudson,Turbo Technologies,us,,,,1993-01-01 00:00:00,Bonk III - Bonk's Big Adventure (USA).pce
14565,PC Engine,Soldier Blade,Shoot'em Up / Vertical,Hudson,Hudson,us,,,,1992-01-01 00:00:00,Soldier Blade (USA).pce
59817,PC Engine,Order of the Griffon,Jogos de RPG,Westwood Associates,Turbo Technologies,us,,,,1992-01-01 00:00:00,Order of the Griffon (USA).pce
14514,PC Engine,Space Harrier,Tiro / Tiro em 3ª pessoa,SEGA AM2,NEC,us,,,,1988-12-09 00:00:00,Space Harrier (USA).pce
59807,PC Engine,Klax,Estratégia,Tengen,Tengen,us,,,,1990-01-01 00:00:00,Klax (USA).pce
59785,PC Engine,Cyber Core,Shoot'em Up / Vertical,Alfa System,NEC,us,,,,1990-01-01 00:00:00,Cyber Core (USA).pce
59798,PC Engine,Ghost Manor,Plataforma,ICOM Simulations,Turbo Technologies,us,,,,1992-01-01 00:00:00,Ghost Manor (USA).pce
14526,PC Engine,Air Zonk,Shoot'em Up / Horizontal,Hudson,Hudson,us,,,,1992-01-01 00:00:00,Air Zonk (USA).pce
59776,PC Engine,Bloody Wolf,Tiro / Run and Gun,Data East,Data East,us,,,,1990-01-01 00:00:00,Bloody Wolf (USA).pce
78775,PC Engine,Splatterhouse,Ação,Namco,NEC,us,,,,1990-01-01 00:00:00,Splatterhouse (USA).pce
14553,PC Engine,R-Type,Shoot'em Up / Horizontal,Irem,NEC,us,,,,1989-01-01 00:00:00,R-Type (USA).pce
59792,PC Engine,Dead Moon,Shoot'em Up / Horizontal,Studio Ducks,Natsume,us,,,,1992-01-01 00:00:00,Dead Moon (USA).pce
